ticker,earnings_date,eps_estimate,reported_eps,eps_surprise_pct,is_confirmed
AMPY,2024-11-06,0.27,0.54,100.0,True
AMPY,2024-08-07,0.31,0.22,-28.0,True
AMPY,2024-05-08,0.24,0.24,0.85,True
AMPY,2024-03-06,0.21,0.19,-11.33,True
AMPY,2023-11-06,0.2,0.08,-59.16,True
AMPY,2023-08-08,0.07,0.25,258.19,True
AMPY,2023-05-03,0.03,0.02,-37.0,True
AMPY,2023-03-09,-0.07,0.78,1215.43,True
AMPY,2022-11-01,0.17,1.17,588.24,True
AMPY,2021-08-04,0.18,0.28,57.33,True
AMPY,2021-05-05,0.1,-0.51,-610.0,True
AMPY,2021-03-11,-0.09,0.23,353.78,True
AMPY,2020-11-05,0.24,0.34,41.4,True
AMPY,2020-08-05,0.23,0.14,-38.13,True
AMPY,2020-05-06,-0.11,-0.18,-61.55,True
AMPY,2020-03-05,0.16,0.02,-85.3,True
AMR,2026-05-08,-0.86,,,False
AMR,2026-02-27,-1.34,-1.04,22.43,True
AMR,2025-11-06,-0.45,-0.42,6.67,True
AMR,2025-08-08,-2.76,-0.38,86.23,True
AMR,2025-05-09,-1.06,-2.6,-145.28,True
AMR,2025-02-28,-0.16,-0.16,,True
AMR,2024-11-01,1.03,0.29,-71.84,True
AMR,2024-08-05,4.46,4.49,0.79,True
AMR,2024-05-06,10.83,9.59,-11.41,True
AMR,2024-02-26,9.07,12.88,41.93,True
AMR,2023-11-02,6.46,6.65,2.94,True
AMR,2023-08-04,12.69,12.16,-4.18,True
AMR,2023-05-08,14.13,17.01,20.42,True
AMR,2023-02-23,18.14,14.18,-21.82,True
AMR,2022-11-07,16.81,14.21,-15.45,True
AMR,2022-08-08,30.8,29.97,-2.71,True
AMR,2022-05-05,19.04,21.58,13.34,True
AMR,2022-03-07,11.44,13.45,17.62,True
AMR,2021-11-05,4.14,4.4,6.15,True
AMR,2021-08-06,-0.77,-1.03,-33.77,True
AMR,2021-05-10,-2.06,-1.79,13.11,True
AMR,2021-03-15,-2.98,-0.66,77.69,True
AMR,2020-11-09,-3.52,-2.86,18.99,True
AMR,2020-08-07,-3.26,-2.67,18.2,True
AMR,2020-05-11,-1.61,-2.18,-35.68,True
AMRC,2026-08-03,0.22,,,False
AMRC,2026-05-04,-0.29,-0.33,-13.64,True
AMRC,2026-03-02,0.36,0.39,9.22,True
AMRC,2025-11-03,0.3,0.35,16.01,True
AMRC,2025-08-04,0.07,0.27,274.64,True
AMRC,2025-05-05,-0.25,-0.11,56.46,True
AMRC,2025-02-27,0.8,0.88,9.38,True
AMRC,2024-11-07,0.53,0.32,-39.11,True
AMRC,2024-08-05,0.26,0.1,-61.75,True
AMRC,2024-05-07,-0.06,-0.1,-56.91,True
AMRC,2024-02-28,0.59,0.69,17.37,True
AMRC,2023-11-06,0.46,0.4,-12.98,True
AMRC,2023-07-31,0.18,0.15,-15.94,True
AMRC,2023-05-01,0.04,0.03,-28.94,True
AMRC,2023-02-27,0.39,0.35,-10.83,True
AMRC,2022-11-01,0.7,0.54,-23.08,True
AMRC,2022-08-01,0.45,0.62,38.8,True
AMRC,2022-05-02,0.28,0.36,29.41,True
AMRC,2022-02-28,0.43,0.5,15.83,True
AMRC,2021-11-01,0.33,0.41,23.49,True
AMRC,2021-08-02,0.26,0.34,31.78,True
AMRC,2021-05-04,0.1,0.25,157.73,True
AMRC,2021-03-01,0.29,0.47,62.87,True
AMRC,2020-11-02,0.25,0.38,52.0,True
AMRC,2020-08-03,0.07,0.19,192.31,True
AMSC,2026-05-27,0.1,,,False
AMSC,2026-02-04,0.15,2.75,1733.33,True
AMSC,2025-11-05,0.15,0.2,30.44,True
AMSC,2025-07-30,0.12,0.29,141.67,True
AMSC,2025-05-21,0.1,0.12,24.13,True
AMSC,2025-02-05,0.07,0.16,139.99,True
AMSC,2024-10-30,0.04,0.27,523.12,True
AMSC,2024-08-06,0.01,0.08,700.0,True
AMSC,2024-05-29,-0.02,0.05,399.94,True
AMSC,2024-01-24,-0.06,0.03,152.94,True
AMSC,2023-11-01,-0.11,,100.0,False
AMSC,2023-08-09,-0.16,-0.08,50.0,True
AMSC,2023-05-31,-0.2,-0.28,-41.77,True
AMSC,2023-02-01,-0.25,-0.27,-9.09,True
AMSC,2022-11-01,-0.22,-0.23,-5.75,True
AMSC,2022-08-03,-0.24,-0.25,-5.26,True
AMSC,2022-06-01,-0.16,-0.17,-3.03,True
AMSC,2022-02-02,-0.17,-0.17,2.86,True
AMSC,2021-11-08,-0.16,-0.19,-21.27,True
AMSC,2021-08-04,-0.16,-0.1,38.77,True
AMSC,2021-06-02,-0.21,-0.21,,True
AMSC,2021-02-03,-0.13,-0.13,-1.96,True
AMSC,2020-11-04,-0.18,-0.13,29.73,True
AMSC,2020-08-05,-0.24,-0.11,54.64,True
AMSC,2020-06-02,-0.24,-0.24,-1.05,True
AMSF,2026-07-23,0.52,,,False
AMSF,2026-04-22,0.54,0.5,-7.41,True
AMTB,2026-07-22,0.39,,,False
AMTB,2026-04-23,0.44,0.44,1.15,True
AMTB,2026-01-22,0.36,0.53,49.3,True
AMTB,2025-10-28,0.53,0.39,-26.42,True
AMTB,2025-07-23,0.39,0.57,44.67,True
AMTB,2025-04-23,0.4,0.24,-39.24,True
AMTB,2025-01-22,0.33,0.5,50.38,True
AMTB,2024-10-23,0.21,0.27,31.07,True
AMTB,2024-07-24,0.35,0.28,-20.45,True
AMTB,2024-04-24,0.38,0.32,-14.67,True
AMTB,2024-01-24,0.44,0.46,5.75,True
AMTB,2023-10-19,0.59,0.64,9.4,True
AMTB,2023-07-20,0.21,0.24,14.29,True
AMTB,2023-04-20,0.69,0.59,-14.24,True
AMTB,2023-01-19,0.68,0.4,-41.0,True
AMTB,2022-10-20,0.53,0.63,19.32,True
AMTB,2022-07-20,0.46,0.45,-2.7,True
AMTB,2022-04-20,0.42,0.63,50.6,True
AMTB,2022-01-19,0.4,0.52,30.0,True
AMTB,2021-10-20,0.39,0.47,20.51,True
AMTB,2021-07-21,0.38,0.46,22.12,True
AMTB,2021-04-28,0.24,0.39,64.21,True
AMTB,2021-01-29,0.13,0.27,107.69,True
AMTB,2020-10-29,0.06,0.08,42.86,True
AMTB,2020-07-24,-0.24,-0.34,-41.67,True
AMZE,2026-04-01,-0.09,-3.81,-4133.33,True
AMTM,2026-05-11,0.57,,,False
AMTM,2026-02-09,0.52,0.54,4.44,True
AMTM,2025-11-24,0.59,0.63,6.49,True
AMTM,2025-08-05,0.53,0.56,5.09,True
AMTM,2025-05-06,0.07,0.02,-71.43,True
AMTM,2025-02-04,0.45,0.51,12.5,True
AMTM,2024-12-16,0.25,0.47,88.0,True
AMT,2026-07-28,1.54,,,False
AMT,2026-04-28,1.59,1.84,15.54,True
AMT,2026-02-24,1.47,1.75,19.05,True
AMT,2025-10-28,1.65,1.82,10.06,True
AMT,2025-07-29,1.66,0.78,-53.01,True
AMT,2025-04-29,1.57,1.04,-33.66,True
AMT,2025-02-24,1.98,2.62,32.02,True
AMT,2024-10-29,1.55,0.89,-42.59,True
AMT,2024-07-30,1.58,1.92,21.86,True
AMT,2024-04-30,1.76,1.96,11.15,True
AMT,2024-02-27,0.94,0.25,-73.86,True
AMT,2023-10-26,1.13,1.88,65.94,True
AMT,2023-07-27,1.08,1.02,-5.65,True
AMT,2023-04-26,1.11,0.72,-34.93,True
AMT,2023-02-23,1.07,-1.47,-236.97,True
AMT,2022-10-27,1.05,1.8,71.28,True
AMT,2022-07-28,0.98,1.95,98.52,True
AMT,2022-04-27,1.08,1.56,43.78,True
AMT,2022-02-24,1.14,0.99,-13.33,True
AMT,2021-10-28,1.21,1.58,30.72,True
AMT,2021-07-29,1.25,1.65,32.36,True
AMT,2021-04-29,1.25,1.3,3.89,True
AMT,2021-02-25,1.25,0.82,-34.39,True
AMT,2020-10-29,1.09,1.12,2.42,True
AMT,2020-07-30,1.04,1.0,-4.17,True
AMWL,2026-08-04,-0.77,,,False
AMWL,2026-05-05,-0.77,-0.67,12.86,True
AMWL,2026-02-12,-1.59,-1.12,29.47,True
AMWL,2025-11-04,-1.46,-1.55,-6.51,True
AMWL,2025-08-05,-1.74,-1.24,28.92,True
AMWL,2025-05-01,-1.88,-1.17,38.03,True
AMWL,2025-02-12,-2.55,-1.96,23.35,True
AMWL,2024-10-30,-3.11,-2.29,26.14,True
AMWL,2024-07-31,-3.4,-2.68,21.02,True
AMWL,2024-05-01,-3.41,-0.17,94.98,True
AMWL,2024-02-14,-3.3,-2.51,23.89,True
AMWL,2023-11-01,-3.62,-2.74,24.27,True
AMWL,2023-08-02,-3.72,-3.19,14.22,True
AMWL,2023-05-03,-3.48,-3.68,-5.99,True
AMWL,2023-02-22,-4.4,-2.14,51.41,True
AMWL,2022-11-07,-4.19,-3.36,19.66,True
AMWL,2022-08-04,-4.21,-4.66,-10.7,True
AMWL,2022-05-09,-4.02,-3.97,1.46,True
AMWL,2022-02-24,-4.62,-3.57,22.7,True
AMWL,2021-11-10,-4.3,-3.46,19.71,True
AMWL,2021-08-11,-3.51,-2.92,16.76,True
AMWL,2021-05-12,-3.64,-3.06,15.91,True
AMWL,2021-03-24,-4.38,-4.15,5.38,True
AMWL,2020-11-12,-5.39,-5.25,2.6,True
AMWD,2026-05-28,0.23,,,False
AMWD,2026-02-26,0.04,-1.97,-5728.57,True
AMWD,2025-11-25,1.2,0.76,-36.49,True
AMWD,2025-08-26,1.04,1.0,-3.85,True
AMWD,2025-05-29,1.42,1.61,13.38,True
AMWD,2025-02-27,1.32,1.05,-20.15,True
AMWD,2024-11-26,2.37,2.08,-12.05,True
AMWD,2024-08-27,2.37,1.89,-20.34,True
AMWD,2024-05-23,1.78,1.7,-4.49,True
AMWD,2024-02-29,1.28,1.66,29.39,True
AMWD,2023-11-30,1.99,2.36,18.35,True
AMWD,2023-08-29,2.3,2.78,20.61,True
AMWD,2023-05-25,1.53,2.21,44.63,True
AMWD,2023-02-28,1.78,1.46,-17.79,True
AMWD,2022-11-22,1.92,2.24,16.76,True
AMWD,2022-08-30,1.29,1.71,32.1,True
AMWD,2022-05-26,1.34,1.38,2.73,True
AMWD,2022-02-24,0.87,0.6,-31.03,True
AMWD,2021-11-23,0.88,0.62,-29.86,True
AMWD,2021-08-31,1.48,0.7,-52.65,True
AMWD,2021-05-27,1.71,1.28,-25.27,True
AMWD,2021-02-25,1.63,1.5,-8.16,True
AMWD,2020-11-24,1.88,1.97,4.6,True
AMWD,2020-08-25,1.33,1.66,24.97,True
AMWD,2020-05-26,1.51,1.33,-11.73,True
AMTX,2026-05-07,-0.2,,,False
AMTX,2026-03-12,-0.22,-0.09,61.22,True
AMTX,2025-11-06,-0.2,-0.37,-84.78,True
AMTX,2025-08-07,-0.32,-0.41,-28.79,True
AMTX,2025-05-08,-0.39,-0.47,-19.75,True
AMTX,2025-03-13,-0.42,-0.35,16.42,True
AMTX,2024-11-12,-0.42,-0.38,8.17,True
AMTX,2024-08-01,-0.43,-0.57,-34.05,True
AMTX,2024-05-09,-0.47,-0.58,-24.46,True
AMTX,2024-03-07,-0.38,-0.64,-69.31,True
AMTX,2023-11-09,-0.29,0.73,353.91,True
AMTX,2023-08-03,-0.39,-0.68,-75.26,True
AMTX,2023-05-05,-0.4,-0.73,-81.37,True
AMTX,2023-03-09,-0.51,-0.68,-34.62,True
AMTX,2022-11-07,-0.33,-0.5,-52.15,True
AMTX,2022-08-08,-0.37,-0.46,-23.66,True
AMTX,2022-05-16,-0.36,-0.54,-49.17,True
AMTX,2022-03-10,-0.33,-0.03,90.8,True
AMTX,2021-11-11,-0.34,-0.55,-60.82,True
AMTX,2021-08-12,-0.41,-0.38,6.88,True
AMTX,2021-05-12,-0.53,-0.69,-30.19,True
AMTX,2021-03-11,-0.53,-0.67,-25.63,True
AMTX,2020-11-12,-0.05,-0.59,-1080.0,True
AMTX,2020-08-13,-0.31,0.1,132.26,True
AMTX,2020-05-14,-0.34,-0.58,-70.59,True
AMZN,2026-07-30,1.82,,,False
AMZN,2026-04-29,1.64,2.78,69.02,True
AN,2026-07-31,5.35,,,False
AN,2026-05-01,4.6,4.69,1.9,True
ANAB,2026-05-06,-0.75,,,False
ANDE,2026-08-04,1.21,,,False
ANGX,2026-08-11,-0.16,,,False
ANGX,2026-04-30,-0.11,-0.05,57.28,True
ANET,2026-08-04,0.86,,,False
ANIK,2026-07-29,0.03,,,False
ANIK,2026-04-29,-0.16,-0.37,-131.25,True
ANIK,2026-02-26,0.02,0.31,1450.0,True
ANIK,2025-11-05,0.02,0.04,100.0,True
ANIK,2025-07-30,-0.13,-0.13,,True
ANIK,2025-05-09,0.09,-0.06,-166.67,True
ANIK,2025-03-12,0.09,-0.03,-133.33,True
ANIK,2024-10-31,0.3,-0.25,-183.33,True
ANIK,2024-08-08,0.2,0.17,-12.82,True
ANIK,2024-05-08,0.05,0.09,80.0,True
ANIK,2024-03-13,-0.23,0.05,122.06,True
ANIK,2023-11-02,-0.35,,100.0,False
ANIK,2023-08-08,-0.32,0.06,118.56,True
ANIK,2023-05-09,-0.32,-0.36,-12.5,True
ANIK,2023-03-06,-0.22,-0.21,3.08,True
ANIK,2022-11-08,-0.23,-0.05,78.57,True
ANIK,2022-08-03,-0.21,-0.12,41.94,True
ANIK,2022-05-05,-0.31,-0.11,64.89,True
ANIK,2022-03-08,-0.21,-0.23,-7.96,True
ANIK,2021-11-04,0.05,0.05,1.71,True
ANIK,2021-08-05,-0.03,0.09,434.95,True
ANIK,2021-05-06,0.01,0.06,500.0,True
ANIK,2021-03-04,0.11,0.12,9.09,True
ANIK,2020-11-04,0.13,0.05,-61.54,True
ANIK,2020-07-30,-0.14,0.09,164.29,True
ANGI,2026-08-04,0.54,,,False
ANGO,2026-07-15,-0.09,,,False
ANGO,2026-04-02,-0.11,0.02,118.18,True
ANGO,2026-01-06,-0.1,,100.0,False
ANGO,2025-10-02,-0.12,-0.1,18.92,True
ANGO,2025-07-15,-0.12,-0.03,75.0,True
ANGO,2025-04-02,-0.13,0.03,123.08,True
ANGO,2025-01-08,-0.11,-0.04,63.64,True
ANGO,2024-10-03,-0.15,-0.11,25.0,True
ANGO,2024-07-16,-0.17,-0.06,64.0,True
ANGO,2024-04-04,-0.15,-0.16,-3.23,True
ANGO,2024-01-05,-0.07,-0.05,33.33,True
ANGO,2023-10-04,-0.13,-0.12,7.69,True
ANGO,2023-07-12,0.02,0.02,-11.11,True
ANGO,2023-03-30,-0.01,-0.03,-300.0,True
ANGO,2023-01-05,-0.01,0.01,200.0,True
ANGO,2022-10-06,-0.02,-0.06,-166.67,True
ANGO,2022-07-12,0.01,0.01,33.33,True
ANGO,2022-04-07,-0.01,0.03,340.0,True
ANGO,2022-01-06,,-0.02,,True
ANGO,2021-09-30,-0.04,-0.02,55.56,True
ANGO,2021-07-13,,,100.0,False
ANGO,2021-03-30,-0.02,0.02,185.73,True
ANGO,2021-01-07,-0.02,0.01,150.0,True
ANGO,2020-09-29,-0.07,0.02,130.0,True
ANGO,2020-07-16,-0.06,-0.06,-5.88,True
ANIP,2026-05-08,1.3,,,False
ANIP,2026-02-27,1.98,2.33,17.85,True
ANIP,2025-11-07,0.36,1.13,213.89,True
ANIP,2025-08-08,1.42,1.8,26.77,True
ANIP,2025-05-09,1.38,1.7,22.96,True
ANIP,2025-02-28,1.44,1.63,13.59,True
ANIP,2024-11-08,1.09,1.34,23.39,True
ANIP,2024-08-06,0.95,1.02,7.37,True
ANIP,2024-05-10,1.0,1.21,21.49,True
ANIP,2024-02-29,0.86,1.0,16.96,True
ANIP,2023-11-08,0.84,1.27,50.59,True
ANIP,2023-08-09,0.67,1.28,92.0,True
ANIP,2023-05-08,0.35,1.17,232.39,True
ANIP,2023-03-09,0.67,0.76,13.1,True
ANIP,2022-11-09,0.55,0.64,15.84,True
ANIP,2022-08-08,0.22,0.13,-40.91,True
ANIP,2022-05-10,0.09,-0.12,-228.58,True
ANIP,2022-03-15,0.74,0.52,-29.18,True
ANIP,2021-11-01,0.7,1.01,44.29,True
ANIP,2021-08-06,0.61,0.67,10.74,True
ANIP,2021-05-07,0.71,1.04,46.48,True
ANIP,2021-03-09,0.94,0.8,-15.19,True
ANIP,2020-11-05,0.88,0.97,9.81,True
ANIP,2020-08-06,0.75,0.69,-7.59,True
ANIP,2020-05-07,0.89,1.04,16.85,True
ANNX,2026-05-11,-0.3,,,False
ANNX,2026-03-30,-0.32,-0.28,11.2,True
ANNX,2025-11-10,-0.34,-0.37,-7.94,True
ANNX,2025-08-14,-0.36,-0.34,5.96,True
ANNX,2025-05-12,-0.29,-0.37,-28.78,True
ANNX,2025-03-03,-0.29,-0.33,-12.53,True
ANNX,2024-11-14,-0.27,-0.25,7.36,True
ANNX,2024-08-12,-0.24,-0.23,2.86,True
ANNX,2024-05-13,-0.35,-0.21,39.29,True
ANNX,2024-03-26,-0.48,-0.36,24.71,True
ANNX,2023-11-13,-0.51,-0.43,15.55,True
ANNX,2023-08-07,-0.54,-0.47,12.52,True
ANNX,2023-05-08,-0.51,-0.52,-0.97,True
ANNX,2023-03-06,-0.53,-0.48,9.43,True
ANNX,2022-11-03,-0.92,-0.51,44.48,True
ANNX,2022-08-08,-0.95,-0.96,-1.54,True
ANNX,2022-05-09,-1.03,-0.92,10.66,True
ANNX,2022-03-01,-0.87,-0.97,-11.98,True
ANNX,2021-11-09,-0.88,-0.93,-5.95,True
ANNX,2021-08-16,-0.68,-0.82,-19.75,True
ANNX,2021-05-17,-0.65,-0.68,-5.15,True
ANNX,2021-03-25,-0.44,-0.61,-37.18,True
ANNX,2020-11-16,-0.35,-0.58,-66.03,True
ANNX,2020-09-08,-0.48,-0.59,-22.18,True
ANRO,2026-05-14,-0.5,,,False
ANRO,2026-03-16,-0.54,-0.45,17.28,True
ANRO,2025-11-12,-0.64,-0.52,18.75,True
ANRO,2025-08-13,-0.6,-0.65,-8.56,True
ANRO,2025-05-14,-0.62,-0.56,9.89,True
ANRO,2025-03-20,-0.65,-0.52,20.0,True
ANRO,2024-11-12,-0.64,-0.62,3.13,True
ANRO,2024-08-13,-0.67,-0.6,10.45,True
ANRO,2024-05-14,-0.46,-0.76,-64.5,True
ANRO,2024-03-21,-0.83,-6.7,-702.4,True
ANTX,2026-03-17,-0.24,-0.29,-20.83,True
ANTX,2025-11-12,-0.22,-0.31,-40.91,True
ANTX,2025-08-14,-0.31,,,False
ANTX,2025-08-12,-0.31,-0.21,32.26,True
ANTX,2025-05-13,-0.27,-0.35,-29.63,True
ANTX,2025-03-25,-0.25,-0.25,1.96,True
ANTX,2024-11-13,-0.39,-0.35,8.97,True
ANTX,2024-08-13,-0.59,-0.48,18.99,True
ANTX,2024-05-14,-0.62,-0.56,9.68,True
ANTX,2024-03-28,-0.74,-0.57,23.49,True
ANTX,2023-11-09,-0.63,-0.65,-3.72,True
ANTX,2023-08-10,-0.85,-0.81,5.08,True
ANTX,2023-05-11,-0.68,-0.79,-16.18,True
ANTX,2023-03-29,-0.64,-0.61,5.43,True
ANTX,2022-11-09,-0.6,-0.59,1.67,True
ANTX,2022-08-11,-0.47,-0.53,-12.77,True
ANTX,2022-05-10,-0.51,-2.98,-484.31,True
ANVS,2026-03-13,-0.3,-0.39,-30.0,True
ANVS,2025-11-12,-0.37,-0.37,,True
ANVS,2025-08-12,-0.39,-0.32,17.95,True
ANVS,2025-05-13,-0.29,-0.32,-10.34,True
ANVS,2025-03-21,-0.2,-0.43,-115.0,True
ANVS,2024-11-08,-0.6,-0.97,-62.75,True
ANVS,2024-08-14,-0.67,-0.44,34.0,True
ANVS,2024-05-10,-0.84,-0.1,88.06,True
ANVS,2024-03-29,-1.37,-2.33,-69.58,True
ANVS,2023-11-08,-1.09,-1.63,-49.54,True
ANVS,2023-08-14,-1.14,-1.07,6.14,True
ANVS,2023-05-10,-0.59,-1.19,-101.69,True
ANVS,2023-03-31,-1.05,-0.38,63.92,True
ANVS,2022-11-08,-1.01,-0.93,8.22,True
ANVS,2022-08-08,-0.71,-1.07,-50.7,True
ANVS,2022-05-04,-0.67,-0.72,-7.46,True
ANVS,2022-03-02,-0.25,-0.75,-200.0,True
ANVS,2021-11-03,-0.44,-0.35,20.45,True
ANVS,2021-07-28,-0.37,-0.34,8.11,True
ANVS,2020-11-04,-0.15,-0.15,,True
ANVS,2020-07-29,-0.15,-0.34,-126.67,True
AORT,2026-05-07,0.12,,,False
AORT,2026-02-12,0.18,0.17,-3.41,True
AORT,2025-11-06,0.15,0.16,5.26,True
AORT,2025-08-07,0.13,0.24,92.0,True
AORT,2025-05-05,0.05,0.06,33.33,True
AORT,2025-02-24,0.04,,-100.0,False
AORT,2024-11-07,0.01,0.12,1100.0,True
AORT,2024-08-08,0.03,0.07,162.47,True
AORT,2024-05-06,0.02,0.06,157.18,True
AORT,2024-02-15,,0.11,,True
AORT,2023-11-02,0.03,0.02,-33.33,True
AORT,2023-08-03,0.02,0.06,200.0,True
AORT,2023-05-04,-0.02,0.02,188.89,True
AORT,2023-02-16,-0.02,0.1,671.43,True
AORT,2022-11-03,-0.04,-0.05,-11.11,True
AORT,2022-08-04,0.03,-0.03,-190.01,True
AORT,2022-05-05,-0.01,0.03,549.78,True
AORT,2022-02-17,0.04,,-100.0,False
AORT,2021-11-04,0.03,-0.03,-200.0,True
AORT,2021-07-29,0.07,0.12,84.62,True
AORT,2021-04-29,0.1,0.03,-70.0,True
AORT,2021-02-11,0.03,0.2,566.67,True
AORT,2020-11-04,-0.04,0.13,388.89,True
AORT,2020-07-30,-0.14,-0.02,86.05,True
AORT,2020-04-30,0.02,-0.08,-508.16,True
AOS,2026-07-30,0.94,,,False
AOS,2026-04-30,0.94,0.85,-9.91,True
AOMR,2026-08-04,0.33,,,False
AOMR,2026-05-05,0.18,-0.3,-264.4,True
AOMR,2026-02-25,0.31,0.29,-7.22,True
AOMR,2025-11-06,0.38,0.46,19.99,True
AOMR,2025-08-05,0.29,0.11,-62.6,True
AOMR,2025-05-05,0.3,0.17,-42.53,True
AOMR,2025-03-04,0.21,-0.65,-402.92,True
AOMR,2024-11-06,0.2,-0.14,-169.37,True
AOMR,2024-08-06,0.26,0.1,-61.1,True
AOMR,2024-05-07,0.2,0.11,-45.04,True
AOMR,2024-03-05,0.16,-0.26,-257.96,True
AOMR,2023-11-07,0.18,-0.35,-288.53,True
AOMR,2023-08-08,0.16,-0.14,-183.39,True
AOMR,2023-05-04,0.18,0.43,141.3,True
AOMR,2023-03-09,0.34,-2.52,-837.46,True
AOMR,2022-11-08,0.45,0.71,58.95,True
AOMR,2022-08-09,0.48,0.89,85.34,True
AOMR,2022-05-12,0.67,1.25,86.33,True
AOMR,2022-03-15,0.39,0.6,55.56,True
AOMR,2021-11-09,0.35,-0.02,-105.37,True
AOMR,2021-08-12,0.55,-0.15,-128.21,True
AOUT,2026-07-02,,,,False
AOUT,2026-03-12,0.09,0.12,41.18,True
AOUT,2025-12-09,0.2,0.29,48.72,True
AOUT,2025-09-04,-0.43,-0.54,-24.14,True
AOUT,2025-06-26,-0.11,0.13,218.18,True
AOUT,2025-03-06,0.09,0.21,133.33,True
AOUT,2024-12-05,0.21,0.37,80.49,True
AOUT,2024-09-05,-0.06,0.06,192.31,True
AOUT,2024-06-27,-0.06,,100.0,False
AOUT,2024-03-07,0.05,0.08,60.0,True
AOUT,2023-11-30,0.2,0.25,25.0,True
AOUT,2023-09-07,,0.01,200.3,True
AOUT,2023-06-28,-0.13,0.06,147.37,True
AOUT,2023-03-09,0.23,0.13,-42.65,True
AOUT,2022-12-01,0.18,0.29,64.15,True
AOUT,2022-09-08,0.08,0.01,-87.1,True
AOUT,2022-07-14,0.1,0.14,44.82,True
AOUT,2022-03-10,0.46,0.52,13.66,True
AOUT,2021-12-09,0.76,0.58,-23.93,True
AOUT,2021-09-09,0.4,0.48,20.0,True
AOUT,2021-07-15,0.23,0.34,49.12,True
AOUT,2021-03-17,0.36,0.82,127.78,True
AOUT,2020-12-15,0.25,0.77,211.11,True
AOUT,2020-09-03,-0.2,0.36,280.0,True
AP,2026-05-11,,,,False
AP,2021-03-18,0.06,0.13,120.0,True
AP,2020-11-16,0.07,0.07,,True
AP,2020-08-05,-0.52,0.05,109.62,True
AP,2020-05-06,0.11,0.27,142.0,True
AP,2020-03-11,-0.02,0.17,940.5,True
AP,2019-11-07,-0.26,-0.13,49.58,True
AP,2019-08-08,0.41,0.1,-75.61,True
AP,2018-11-08,-0.55,-0.56,-1.82,True
AP,2018-08-09,0.09,-0.24,-366.67,True
AP,2018-05-10,0.06,0.08,33.33,True
AP,2018-03-14,0.11,-0.13,-218.73,True
AP,2017-11-06,-0.03,-0.18,-500.0,True
AP,2017-08-08,-0.2,-0.16,20.0,True
AP,2017-05-09,-0.06,-0.39,-550.0,True
AP,2017-03-14,-0.34,-0.96,-183.32,True
AP,2015-05-05,0.06,0.04,-36.07,True
AP,2015-02-26,0.23,0.08,-64.91,True
AP,2014-10-31,0.1,-0.03,-128.85,True
AP,2014-08-01,-0.01,0.11,946.15,True
AP,2014-04-23,0.12,0.01,-91.74,True
AP,2014-03-05,0.21,0.26,25.6,True
AP,2013-10-28,0.1,0.19,88.12,True
AP,2013-07-29,0.08,0.11,39.24,True
AP,2013-04-24,0.19,0.01,-94.65,True
APA,2026-05-06,1.14,,,False
APA,2026-02-25,0.64,0.91,41.73,True
APA,2025-11-05,0.79,0.93,17.59,True
APA,2025-08-05,0.48,0.87,79.46,True
APA,2025-05-06,0.82,1.06,29.18,True
APA,2025-02-25,0.95,0.79,-16.68,True
APA,2024-11-07,0.99,1.0,1.46,True
APA,2024-07-30,0.93,1.17,26.03,True
APA,2024-05-01,0.93,0.78,-16.06,True
APA,2024-02-21,1.33,1.15,-13.71,True
APA,2023-11-01,1.06,1.33,25.08,True
APA,2023-08-02,0.72,0.85,18.87,True
APA,2023-05-04,0.97,1.19,22.23,True
APA,2023-02-23,1.33,1.48,11.07,True
APA,2022-11-03,1.76,1.97,12.14,True
APA,2022-08-03,2.35,2.37,1.04,True
APA,2022-05-04,2.09,1.92,-8.19,True
APA,2022-02-21,1.46,1.29,-11.66,True
APA,2021-11-03,0.91,0.98,7.86,True
APA,2021-08-04,0.56,0.7,25.36,True
APA,2021-05-05,0.71,0.91,28.54,True
APA,2021-02-24,-0.13,-0.05,61.14,True
APA,2020-11-05,-0.38,-0.16,57.95,True
APA,2020-07-29,-1.02,-0.74,27.18,True
APA,2020-05-05,-0.3,-0.13,56.61,True
APGE,2026-05-11,-1.13,,,False
APGE,2026-03-02,-1.04,-1.03,0.73,True
APGE,2025-11-10,-1.15,-1.11,3.35,True
APGE,2025-08-11,-1.05,-1.13,-7.93,True
APGE,2025-05-12,-1.19,-0.95,20.19,True
APGE,2025-03-03,-1.07,-1.2,-11.89,True
APGE,2024-11-12,-0.74,-0.86,-16.22,True
APGE,2024-08-12,-0.55,-0.6,-9.09,True
APGE,2024-05-13,-0.65,-0.64,1.54,True
APGE,2024-03-05,-0.55,-0.32,41.82,True
APGE,2023-11-13,-0.42,-0.51,-20.0,True
APGE,2023-08-28,-2.31,-3.78,-63.28,True
APC,2026-05-11,0.2,,,False
APC,2026-03-30,0.23,0.31,36.06,True
APAM,2026-07-28,0.9,,,False
APAM,2026-04-28,0.93,0.87,-6.2,True
APAM,2026-02-03,1.09,1.26,15.86,True
APAM,2025-10-28,0.97,1.02,5.15,True
APAM,2025-07-29,0.82,0.83,0.81,True
APAM,2025-04-29,0.75,0.83,10.3,True
APAM,2025-02-04,0.95,1.05,10.82,True
APAM,2024-10-29,0.9,0.92,2.51,True
APAM,2024-07-23,0.85,0.82,-2.96,True
APAM,2024-04-23,0.77,0.76,-1.62,True
APAM,2024-01-30,0.74,0.78,5.76,True
