fold,test_year,k_sl,k_tp,min_tp,max_time,train_expectancy,train_win_rate,train_ignition_score,test_expectancy,test_risk_adj_return,test_win_rate,test_loss_rate,test_time_rate,test_avg_days,test_risk_reward,test_ignition_score,test_avg_win,test_avg_time,test_trades
5,2025,1.0,2.0,0.2,45,-0.0010185123459012131,0.051596638655462185,2.0836282701772824,0.008393502852477867,0.19269886835218544,0.06278713629402756,0.5482388973966309,0.3889739663093415,10.976518631955079,4.510683743313106,1.9792333850104908,0.25006979271007146,0.05935203279952253,1959
5,2025,1.0,2.0,0.2,60,-0.0010185123459012131,0.051596638655462185,2.0836282701772824,0.008393502852477867,0.19269886835218544,0.06278713629402756,0.5482388973966309,0.3889739663093415,10.976518631955079,4.510683743313106,1.9792333850104908,0.25006979271007146,0.05935203279952253,1959
1,2021,1.5,4.0,0.2,30,0.009181136313272168,0.053742802303262956,2.2798181614893536,0.023215313621768346,0.41881946370158024,0.08591549295774648,0.4416901408450704,0.4723943661971831,13.968450704225353,4.463186391316083,1.9757726084378706,0.28385840879741714,0.05698405626626112,3550
1,2021,1.5,4.0,0.2,45,0.009181136313272168,0.053742802303262956,2.2798181614893536,0.023215313621768346,0.41881946370158024,0.08591549295774648,0.4416901408450704,0.4723943661971831,13.968450704225353,4.463186391316083,1.9757726084378706,0.28385840879741714,0.05698405626626112,3550
1,2021,1.5,4.0,0.2,60,0.009181136313272168,0.053742802303262956,2.2798181614893536,0.023215313621768346,0.41881946370158024,0.08591549295774648,0.4416901408450704,0.4723943661971831,13.968450704225353,4.463186391316083,1.9757726084378706,0.28385840879741714,0.05698405626626112,3550
5,2025,2.0,2.0,0.2,30,-0.00045816513865198916,0.05915966386554622,1.9908824432529217,0.012545869073792047,0.2204875077935483,0.07299642674834099,0.3333333333333333,0.5936702399183257,14.338948443083206,2.771144899676084,1.9541677737997243,0.25641734978063757,0.041558509884614084,1959
5,2025,2.0,2.0,0.2,45,-0.00045791309928466806,0.05915966386554622,1.9908772346196493,0.01254716211648961,0.22043960381946662,0.07299642674834099,0.3333333333333333,0.5936702399183257,14.343542623787647,2.771144899676084,1.95414896936089,0.25641734978063757,0.041560687933319615,1959
5,2025,2.0,2.0,0.2,60,-0.00045791309928466806,0.05915966386554622,1.9908772346196493,0.01254716211648961,0.22043960381946662,0.07299642674834099,0.3333333333333333,0.5936702399183257,14.343542623787647,2.771144899676084,1.95414896936089,0.25641734978063757,0.041560687933319615,1959
3,2023,1.0,2.0,0.2,30,0.004366649854544463,0.06177018107970892,2.0708767860850172,0.012602771837182803,0.28672714105476144,0.06412069778406412,0.553041018387553,0.38283828382838286,11.076379066478076,5.034894433915287,1.9455041283910732,0.22659901789484563,0.059981176007101,2121
3,2023,1.0,2.0,0.2,45,0.004366649854544463,0.06177018107970892,2.0708767860850172,0.012602771837182803,0.28672714105476144,0.06412069778406412,0.553041018387553,0.38283828382838286,11.076379066478076,5.034894433915287,1.9455041283910732,0.22659901789484563,0.059981176007101,2121
3,2023,1.0,2.0,0.2,60,0.004366649854544463,0.06177018107970892,2.0708767860850172,0.012602771837182803,0.28672714105476144,0.06412069778406412,0.553041018387553,0.38283828382838286,11.076379066478076,5.034894433915287,1.9455041283910732,0.22659901789484563,0.059981176007101,2121
2,2022,1.0,4.0,0.15,30,0.010387533433072964,0.08724506312722564,1.7187059996319083,-0.02006711259806665,-0.6026004477254536,0.04401735895846249,0.759454432734036,0.19652820830750156,8.39181649101054,3.74958726469752,1.9429457671332966,0.19361720866987095,0.054069955128927774,1613
2,2022,1.0,4.0,0.15,45,0.010387533433072964,0.08724506312722564,1.7187059996319083,-0.02006711259806665,-0.6026004477254536,0.04401735895846249,0.759454432734036,0.19652820830750156,8.39181649101054,3.74958726469752,1.9429457671332966,0.19361720866987095,0.054069955128927774,1613
2,2022,1.0,4.0,0.15,60,0.010387533433072964,0.08724506312722564,1.7187059996319083,-0.02006711259806665,-0.6026004477254536,0.04401735895846249,0.759454432734036,0.19652820830750156,8.39181649101054,3.74958726469752,1.9429457671332966,0.19361720866987095,0.054069955128927774,1613
5,2025,1.5,2.0,0.2,30,-0.0009185030490099257,0.05579831932773109,2.018817708760277,0.010215766107197762,0.1996673063032744,0.06789178152118427,0.4349157733537519,0.49719244512506383,12.893312914752425,3.4183988391403903,1.938847218088913,0.25587888942566345,0.05108410540437392,1959
5,2025,1.5,2.0,0.2,45,-0.000918251009642608,0.05579831932773109,2.018810883529132,0.010217059149895326,0.1996214491791873,0.06789178152118427,0.4349157733537519,0.49719244512506383,12.897907095456866,3.4183988391403903,1.9388231534167824,0.25587888942566345,0.05108670609292067,1959
5,2025,1.5,2.0,0.2,60,-0.000918251009642608,0.05579831932773109,2.018810883529132,0.010217059149895326,0.1996214491791873,0.06789178152118427,0.4349157733537519,0.49719244512506383,12.897907095456866,3.4183988391403903,1.9388231534167824,0.25587888942566345,0.05108670609292067,1959
3,2023,1.5,2.0,0.2,30,0.00637701638962546,0.06853951599255373,1.987028318517445,0.014440790047668866,0.27484552056969086,0.06789250353606789,0.4328147100424328,0.49929278642149927,13.24045261669024,3.771280071141749,1.9336061131596844,0.22644164797322663,0.05018077848841847,2121
3,2023,1.5,2.0,0.2,45,0.00637701638962546,0.06853951599255373,1.987028318517445,0.014440790047668866,0.27484552056969086,0.06789250353606789,0.4328147100424328,0.49929278642149927,13.24045261669024,3.771280071141749,1.9336061131596844,0.22644164797322663,0.05018077848841847,2121
3,2023,1.5,2.0,0.2,60,0.00637701638962546,0.06853951599255373,1.987028318517445,0.014440790047668866,0.27484552056969086,0.06789250353606789,0.4328147100424328,0.49929278642149927,13.24045261669024,3.771280071141749,1.9336061131596844,0.22644164797322663,0.05018077848841847,2121
3,2023,2.0,2.0,0.2,30,0.007795017217021884,0.07209341682179726,1.9816118852788382,0.01584558368419319,0.27182776629751865,0.07072135785007072,0.3517208863743517,0.5775577557755776,14.689768976897689,3.1059255908429155,1.9331706328811544,0.2313947098526492,0.04447106769136701,2121
3,2023,2.0,2.0,0.2,45,0.007795017217021884,0.07209341682179726,1.9816118852788382,0.01584558368419319,0.27182776629751865,0.07072135785007072,0.3517208863743517,0.5775577557755776,14.689768976897689,3.1059255908429155,1.9331706328811544,0.2313947098526492,0.04447106769136701,2121
3,2023,2.0,2.0,0.2,60,0.007795017217021884,0.07209341682179726,1.9816118852788382,0.01584558368419319,0.27182776629751865,0.07072135785007072,0.3517208863743517,0.5775577557755776,14.689768976897689,3.1059255908429155,1.9331706328811544,0.2313947098526492,0.04447106769136701,2121
1,2021,1.0,3.0,0.2,30,0.006575618908284118,0.052783109404990404,2.263405085593113,0.020019220555441034,0.42890110903576845,0.0867605633802817,0.5546478873239437,0.35859154929577464,11.76225352112676,5.5783722281033485,1.9035476367536868,0.26173830583103463,0.06507360274738673,3550
1,2021,1.0,3.0,0.2,45,0.006575618908284118,0.052783109404990404,2.263405085593113,0.020019220555441034,0.42890110903576845,0.0867605633802817,0.5546478873239437,0.35859154929577464,11.76225352112676,5.5783722281033485,1.9035476367536868,0.26173830583103463,0.06507360274738673,3550
1,2021,1.0,3.0,0.2,60,0.006575618908284118,0.052783109404990404,2.263405085593113,0.020019220555441034,0.42890110903576845,0.0867605633802817,0.5546478873239437,0.35859154929577464,11.76225352112676,5.5783722281033485,1.9035476367536868,0.26173830583103463,0.06507360274738673,3550
1,2021,2.0,3.0,0.2,30,0.010403528690726943,0.06309980806142035,2.151210450005432,0.02398842018420988,0.39621218722733526,0.09492957746478874,0.3419718309859155,0.5630985915492958,15.257183098591549,3.301301105268525,1.9018318085334207,0.2605857729157497,0.046607144898061746,3550
1,2021,2.0,3.0,0.2,45,0.010403528690726943,0.06309980806142035,2.151210450005432,0.02398842018420988,0.39621218722733526,0.09492957746478874,0.3419718309859155,0.5630985915492958,15.257183098591549,3.301301105268525,1.9018318085334207,0.2605857729157497,0.046607144898061746,3550
1,2021,2.0,3.0,0.2,60,0.010403528690726943,0.06309980806142035,2.151210450005432,0.02398842018420988,0.39621218722733526,0.09492957746478874,0.3419718309859155,0.5630985915492958,15.257183098591549,3.301301105268525,1.9018318085334207,0.2605857729157497,0.046607144898061746,3550
2,2022,1.5,4.0,0.15,30,0.014418535042161857,0.09841372612495954,1.6813667327673802,-0.024709655313857437,-0.6110904023701336,0.04773713577185369,0.6788592684438933,0.27340359578425294,10.189708617482951,2.9055849016741213,1.8964181914993792,0.196528395474035,0.04325264583573953,1613
2,2022,1.5,4.0,0.15,45,0.014418535042161857,0.09841372612495954,1.6813667327673802,-0.024709655313857437,-0.6110904023701336,0.04773713577185369,0.6788592684438933,0.27340359578425294,10.189708617482951,2.9055849016741213,1.8964181914993792,0.196528395474035,0.04325264583573953,1613
2,2022,1.5,4.0,0.15,60,0.014418535042161857,0.09841372612495954,1.6813667327673802,-0.024709655313857437,-0.6110904023701336,0.04773713577185369,0.6788592684438933,0.27340359578425294,10.189708617482951,2.9055849016741213,1.8964181914993792,0.196528395474035,0.04325264583573953,1613
1,2021,1.5,3.0,0.2,30,0.00929651057276825,0.05974088291746641,2.1750105653972787,0.022350230685118246,0.40674810039072323,0.0923943661971831,0.4405633802816901,0.46704225352112677,13.847042253521126,4.1176505437557465,1.8819810868566627,0.2614034856516417,0.05602617860561352,3550
1,2021,1.5,3.0,0.2,45,0.00929651057276825,0.05974088291746641,2.1750105653972787,0.022350230685118246,0.40674810039072323,0.0923943661971831,0.4405633802816901,0.46704225352112677,13.847042253521126,4.1176505437557465,1.8819810868566627,0.2614034856516417,0.05602617860561352,3550
1,2021,1.5,3.0,0.2,60,0.00929651057276825,0.05974088291746641,2.1750105653972787,0.022350230685118246,0.40674810039072323,0.0923943661971831,0.4405633802816901,0.46704225352112677,13.847042253521126,4.1176505437557465,1.8819810868566627,0.2614034856516417,0.05602617860561352,3550
2,2022,2.0,4.0,0.15,30,0.016353249043107792,0.10343153123988345,1.692869152040873,-0.028037665582547524,-0.5938842186207184,0.05083694978301302,0.5964042157470552,0.3527588344699318,11.89708617482951,2.3728457093335895,1.8720172462538964,0.19591562690634157,0.031877594307709096,1613
2,2022,2.0,4.0,0.15,45,0.016353249043107792,0.10343153123988345,1.692869152040873,-0.028037665582547524,-0.5938842186207184,0.05083694978301302,0.5964042157470552,0.3527588344699318,11.89708617482951,2.3728457093335895,1.8720172462538964,0.19591562690634157,0.031877594307709096,1613
2,2022,2.0,4.0,0.15,60,0.016353249043107792,0.10343153123988345,1.692869152040873,-0.028037665582547524,-0.5938842186207184,0.05083694978301302,0.5964042157470552,0.3527588344699318,11.89708617482951,2.3728457093335895,1.8720172462538964,0.19591562690634157,0.031877594307709096,1613
1,2021,1.0,2.0,0.2,30,0.006459174849548725,0.05422264875239923,2.22305371173497,0.019482835362591207,0.41884373910494543,0.08985915492957747,0.5538028169014084,0.3563380281690141,11.721971830985915,5.331040305849714,1.8704987128508057,0.24959048036787596,0.06449768153269168,3550
1,2021,1.0,2.0,0.2,45,0.006459174849548725,0.05422264875239923,2.22305371173497,0.019482835362591207,0.41884373910494543,0.08985915492957747,0.5538028169014084,0.3563380281690141,11.721971830985915,5.331040305849714,1.8704987128508057,0.24959048036787596,0.06449768153269168,3550
1,2021,1.0,2.0,0.2,60,0.006459174849548725,0.05422264875239923,2.22305371173497,0.019482835362591207,0.41884373910494543,0.08985915492957747,0.5538028169014084,0.3563380281690141,11.721971830985915,5.331040305849714,1.8704987128508057,0.24959048036787596,0.06449768153269168,3550
1,2021,2.0,2.0,0.2,30,0.010268986292788475,0.06453934740882918,2.1181547163801744,0.023637538523212032,0.3916097255984571,0.09887323943661971,0.3408450704225352,0.5602816901408451,15.210704225352112,3.161906279691256,1.8688831959591508,0.24829422228068634,0.046143467369808,3550
1,2021,2.0,2.0,0.2,45,0.010268986292788475,0.06453934740882918,2.1181547163801744,0.023637538523212032,0.3916097255984571,0.09887323943661971,0.3408450704225352,0.5602816901408451,15.210704225352112,3.161906279691256,1.8688831959591508,0.24829422228068634,0.046143467369808,3550
1,2021,2.0,2.0,0.2,60,0.010268986292788475,0.06453934740882918,2.1181547163801744,0.023637538523212032,0.3916097255984571,0.09887323943661971,0.3408450704225352,0.5602816901408451,15.210704225352112,3.161906279691256,1.8688831959591508,0.24829422228068634,0.046143467369808,3550
1,2021,1.5,2.0,0.2,30,0.009171688808568734,0.06118042226487524,2.140591980785329,0.021879898141610142,0.3995051919070198,0.09605633802816901,0.43971830985915494,0.46422535211267607,13.801408450704225,3.9363232457626087,1.8473589364705834,0.24889673871179904,0.055523712424411335,3550
1,2021,1.5,2.0,0.2,45,0.009171688808568734,0.06118042226487524,2.140591980785329,0.021879898141610142,0.3995051919070198,0.09605633802816901,0.43971830985915494,0.46422535211267607,13.801408450704225,3.9363232457626087,1.8473589364705834,0.24889673871179904,0.055523712424411335,3550
1,2021,1.5,2.0,0.2,60,0.009171688808568734,0.06118042226487524,2.140591980785329,0.021879898141610142,0.3995051919070198,0.09605633802816901,0.43971830985915494,0.46422535211267607,13.801408450704225,3.9363232457626087,1.8473589364705834,0.24889673871179904,0.055523712424411335,3550
4,2024,1.0,4.0,0.15,30,0.012214284370331074,0.10761485210824417,1.6417140263399737,0.004009921215771624,0.10415458990964559,0.08619000979431929,0.6278158667972575,0.2859941234084231,9.70192621612798,4.657779853622586,1.8390727937228681,0.20935819311928583,0.04959698095425637,3063
4,2024,1.0,4.0,0.15,45,0.012214284370331074,0.10761485210824417,1.6417140263399737,0.004009921215771624,0.10415458990964559,0.08619000979431929,0.6278158667972575,0.2859941234084231,9.70192621612798,4.657779853622586,1.8390727937228681,0.20935819311928583,0.04959698095425637,3063
4,2024,1.0,4.0,0.15,60,0.012214284370331074,0.10761485210824417,1.6417140263399737,0.004009921215771624,0.10415458990964559,0.08619000979431929,0.6278158667972575,0.2859941234084231,9.70192621612798,4.657779853622586,1.8390727937228681,0.20935819311928583,0.04959698095425637,3063
2,2022,1.0,3.0,0.15,30,0.010674358889253572,0.10359339592101004,1.6241812636590884,-0.019183268370098247,-0.5830806994693827,0.056416615003099815,0.7575945443273404,0.1859888406695598,8.290762554246745,3.5478770509600084,1.8166922795282123,0.18281747877259616,0.0512968810911745,1613
2,2022,1.0,3.0,0.15,45,0.010674358889253572,0.10359339592101004,1.6241812636590884,-0.019183268370098247,-0.5830806994693827,0.056416615003099815,0.7575945443273404,0.1859888406695598,8.290762554246745,3.5478770509600084,1.8166922795282123,0.18281747877259616,0.0512968810911745,1613
2,2022,1.0,3.0,0.15,60,0.010674358889253572,0.10359339592101004,1.6241812636590884,-0.019183268370098247,-0.5830806994693827,0.056416615003099815,0.7575945443273404,0.1859888406695598,8.290762554246745,3.5478770509600084,1.8166922795282123,0.18281747877259616,0.0512968810911745,1613
2,2022,1.5,3.0,0.15,30,0.014591525663219262,0.11654257041113629,1.586773169364676,-0.023773783049295994,-0.5943094857777146,0.06137631742095474,0.6769993800371977,0.2616243025418475,10.080595164290143,2.7399612214463507,1.7753155297023337,0.18511447454365146,0.04052878865519566,1613
2,2022,1.5,3.0,0.15,45,0.014591525663219262,0.11654257041113629,1.586773169364676,-0.023773783049295994,-0.5943094857777146,0.06137631742095474,0.6769993800371977,0.2616243025418475,10.080595164290143,2.7399612214463507,1.7753155297023337,0.18511447454365146,0.04052878865519566,1613
2,2022,1.5,3.0,0.15,60,0.014591525663219262,0.11654257041113629,1.586773169364676,-0.023773783049295994,-0.5943094857777146,0.06137631742095474,0.6769993800371977,0.2616243025418475,10.080595164290143,2.7399612214463507,1.7753155297023337,0.18511447454365146,0.04052878865519566,1613
4,2024,1.0,3.0,0.15,30,0.011579393817438978,0.12208936438011328,1.5436843049695053,0.003039011001854667,0.07979791999141289,0.0930460333006856,0.6274893894874306,0.2794645772118838,9.597126999673522,4.2918590235596925,1.7678497231919665,0.19282014781618734,0.04755181293316535,3063
4,2024,1.0,3.0,0.15,45,0.011579393817438978,0.12208936438011328,1.5436843049695053,0.003039011001854667,0.07979791999141289,0.0930460333006856,0.6274893894874306,0.2794645772118838,9.597126999673522,4.2918590235596925,1.7678497231919665,0.19282014781618734,0.04755181293316535,3063
4,2024,1.0,3.0,0.15,60,0.011579393817438978,0.12208936438011328,1.5436843049695053,0.003039011001854667,0.07979791999141289,0.0930460333006856,0.6274893894874306,0.2794645772118838,9.597126999673522,4.2918590235596925,1.7678497231919665,0.19282014781618734,0.04755181293316535,3063
2,2022,2.0,3.0,0.15,30,0.016444511899799678,0.12253156361281968,1.5999180432845992,-0.027124034387000968,-0.5802162404741925,0.06447613143211407,0.5951642901425914,0.34035957842529446,11.780533168009919,2.235611397679782,1.757537020319823,0.18448255738667257,0.029657387444427627,1613
2,2022,2.0,3.0,0.15,45,0.016444511899799678,0.12253156361281968,1.5999180432845992,-0.027124034387000968,-0.5802162404741925,0.06447613143211407,0.5951642901425914,0.34035957842529446,11.780533168009919,2.235611397679782,1.757537020319823,0.18448255738667257,0.029657387444427627,1613
2,2022,2.0,3.0,0.15,60,0.016444511899799678,0.12253156361281968,1.5999180432845992,-0.027124034387000968,-0.5802162404741925,0.06447613143211407,0.5951642901425914,0.34035957842529446,11.780533168009919,2.235611397679782,1.757537020319823,0.18448255738667257,0.029657387444427627,1613
2,2022,1.0,2.0,0.15,30,0.009972281258026187,0.10893493039818712,1.562960798235106,-0.019048536363027186,-0.5816385867411237,0.059516429014259145,0.7563546187228767,0.18412895226286422,8.252944823310601,3.4357458704586628,1.7562238637793393,0.1766016278865329,0.05060766989276185,1613
2,2022,1.0,2.0,0.15,45,0.009972281258026187,0.10893493039818712,1.562960798235106,-0.019048536363027186,-0.5816385867411237,0.059516429014259145,0.7563546187228767,0.18412895226286422,8.252944823310601,3.4357458704586628,1.7562238637793393,0.1766016278865329,0.05060766989276185,1613
2,2022,1.0,2.0,0.15,60,0.009972281258026187,0.10893493039818712,1.562960798235106,-0.019048536363027186,-0.5816385867411237,0.059516429014259145,0.7563546187228767,0.18412895226286422,8.252944823310601,3.4357458704586628,1.7562238637793393,0.1766016278865329,0.05060766989276185,1613
4,2024,1.5,4.0,0.15,30,0.01367928494464224,0.11422278162366269,1.63348024720755,0.007520072134111513,0.1557101560864171,0.0979431929480901,0.5011426705843944,0.4009141364675155,12.170421155729677,3.5070289713061764,1.7343205711132779,0.20993431575770985,0.042296697945022194,3063
4,2024,1.5,4.0,0.15,45,0.01367928494464224,0.11422278162366269,1.63348024720755,0.007520072134111513,0.1557101560864171,0.0979431929480901,0.5011426705843944,0.4009141364675155,12.170421155729677,3.5070289713061764,1.7343205711132779,0.20993431575770985,0.042296697945022194,3063
4,2024,1.5,4.0,0.15,60,0.01367928494464224,0.11422278162366269,1.63348024720755,0.007520072134111513,0.1557101560864171,0.0979431929480901,0.5011426705843944,0.4009141364675155,12.170421155729677,3.5070289713061764,1.7343205711132779,0.20993431575770985,0.042296697945022194,3063
4,2024,1.0,2.0,0.15,30,0.011000275477933943,0.12791063561988672,1.504859135806081,0.003028735616117278,0.08007289808282436,0.09859614756774404,0.6261834802481228,0.2752203721841332,9.531831537708129,4.141611922693575,1.7302391671663104,0.1851542926011508,0.04638937879703014,3063
4,2024,1.0,2.0,0.15,45,0.011000275477933943,0.12791063561988672,1.504859135806081,0.003028735616117278,0.08007289808282436,0.09859614756774404,0.6261834802481228,0.2752203721841332,9.531831537708129,4.141611922693575,1.7302391671663104,0.1851542926011508,0.04638937879703014,3063
4,2024,1.0,2.0,0.15,60,0.011000275477933943,0.12791063561988672,1.504859135806081,0.003028735616117278,0.08007289808282436,0.09859614756774404,0.6261834802481228,0.2752203721841332,9.531831537708129,4.141611922693575,1.7302391671663104,0.1851542926011508,0.04638937879703014,3063
2,2022,1.5,2.0,0.15,30,0.01390057485310028,0.12285529297507283,1.5297501883183156,-0.023595242359988347,-0.5922867741319473,0.06447613143211407,0.675759454432734,0.2597644141351519,10.039057656540608,2.6586169686449233,1.722511894460884,0.1791042765003667,0.03996315618923744,1613
2,2022,1.5,2.0,0.15,45,0.01390057485310028,0.12285529297507283,1.5297501883183156,-0.023595242359988347,-0.5922867741319473,0.06447613143211407,0.675759454432734,0.2597644141351519,10.039057656540608,2.6586169686449233,1.722511894460884,0.1791042765003667,0.03996315618923744,1613
2,2022,1.5,2.0,0.15,60,0.01390057485310028,0.12285529297507283,1.5297501883183156,-0.023595242359988347,-0.5922867741319473,0.06447613143211407,0.675759454432734,0.2597644141351519,10.039057656540608,2.6586169686449233,1.722511894460884,0.1791042765003667,0.03996315618923744,1613
4,2024,2.0,4.0,0.15,30,0.014885321427758318,0.11894273127753303,1.642814228206526,0.010367546380527812,0.18438848456258722,0.10447273914462944,0.3852432255958211,0.5102840352595495,14.16911524649037,2.776416533703815,1.720862969192381,0.2086029405343824,0.03433194458314506,3063
4,2024,2.0,4.0,0.15,45,0.014885321427758318,0.11894273127753303,1.642814228206526,0.010367546380527812,0.18438848456258722,0.10447273914462944,0.3852432255958211,0.5102840352595495,14.16911524649037,2.776416533703815,1.720862969192381,0.2086029405343824,0.03433194458314506,3063
4,2024,2.0,4.0,0.15,60,0.014885321427758318,0.11894273127753303,1.642814228206526,0.010367546380527812,0.18438848456258722,0.10447273914462944,0.3852432255958211,0.5102840352595495,14.16911524649037,2.776416533703815,1.720862969192381,0.2086029405343824,0.03433194458314506,3063
3,2023,1.0,4.0,0.15,30,0.003811046315236837,0.08630902013877137,1.7823774533381458,0.012298902531958863,0.2855135950361256,0.09665252239509665,0.5525695426685525,0.3507779349363508,10.855256954266855,4.40696060040017,1.717732704486502,0.19919725490520584,0.051378542981638575,2121
3,2023,1.0,4.0,0.15,45,0.003811046315236837,0.08630902013877137,1.7823774533381458,0.012298902531958863,0.2855135950361256,0.09665252239509665,0.5525695426685525,0.3507779349363508,10.855256954266855,4.40696060040017,1.717732704486502,0.19919725490520584,0.051378542981638575,2121
3,2023,1.0,4.0,0.15,60,0.003811046315236837,0.08630902013877137,1.7823774533381458,0.012298902531958863,0.2855135950361256,0.09665252239509665,0.5525695426685525,0.3507779349363508,10.855256954266855,4.40696060040017,1.717732704486502,0.19919725490520584,0.051378542981638575,2121
3,2023,1.5,4.0,0.15,30,0.005939236218338331,0.0966322558808597,1.7199905983219148,0.01412822996177331,0.2733745751268197,0.09995285242809995,0.4328147100424328,0.46723243752946725,13.023573785950024,3.324610865840358,1.711076773601917,0.2002723255894669,0.04319671660035049,2121
3,2023,1.5,4.0,0.15,45,0.005939236218338331,0.0966322558808597,1.7199905983219148,0.01412822996177331,0.2733745751268197,0.09995285242809995,0.4328147100424328,0.46723243752946725,13.023573785950024,3.324610865840358,1.711076773601917,0.2002723255894669,0.04319671660035049,2121
3,2023,1.5,4.0,0.15,60,0.005939236218338331,0.0966322558808597,1.7199905983219148,0.01412822996177331,0.2733745751268197,0.09995285242809995,0.4328147100424328,0.46723243752946725,13.023573785950024,3.324610865840358,1.711076773601917,0.2002723255894669,0.04319671660035049,2121
2,2022,2.0,2.0,0.15,30,0.015759421508142715,0.1290061508578828,1.545530504218798,-0.0269454936976933,-0.5784365722874879,0.0675759454432734,0.5939243645381277,0.33849969001859886,11.738995660260384,2.1714426228590265,1.7101561979125806,0.17877704352688614,0.029163588530748512,1613
2,2022,2.0,2.0,0.15,45,0.015759421508142715,0.1290061508578828,1.545530504218798,-0.0269454936976933,-0.5784365722874879,0.0675759454432734,0.5939243645381277,0.33849969001859886,11.738995660260384,2.1714426228590265,1.7101561979125806,0.17877704352688614,0.029163588530748512,1613
2,2022,2.0,2.0,0.15,60,0.015759421508142715,0.1290061508578828,1.545530504218798,-0.0269454936976933,-0.5784365722874879,0.0675759454432734,0.5939243645381277,0.33849969001859886,11.738995660260384,2.1714426228590265,1.7101561979125806,0.17877704352688614,0.029163588530748512,1613
3,2023,2.0,4.0,0.15,30,0.007485959700490298,0.10255542392959892,1.7229793146311896,0.015584265027712724,0.27152801718526026,0.10466760961810467,0.3517208863743517,0.5436115040075437,14.463460631777464,2.7187508109213803,1.6985595379054101,0.20320424187997013,0.03790133844127713,2121
3,2023,2.0,4.0,0.15,45,0.007485959700490298,0.10255542392959892,1.7229793146311896,0.015584265027712724,0.27152801718526026,0.10466760961810467,0.3517208863743517,0.5436115040075437,14.463460631777464,2.7187508109213803,1.6985595379054101,0.20320424187997013,0.03790133844127713,2121
3,2023,2.0,4.0,0.15,60,0.007485959700490298,0.10255542392959892,1.7229793146311896,0.015584265027712724,0.27152801718526026,0.10466760961810467,0.3517208863743517,0.5436115040075437,14.463460631777464,2.7187508109213803,1.6985595379054101,0.20320424187997013,0.03790133844127713,2121
5,2025,2.0,4.0,0.15,30,-7.798371424193665e-05,0.0907563025210084,1.722178436310074,0.012120701352252055,0.21488965326498716,0.09851965288412455,0.333843797856049,0.5676365492598264,14.213884635017866,2.422832877674589,1.6859781140712136,0.22473392535177253,0.03690078485718328,1959
5,2025,2.0,4.0,0.15,45,-7.798371424193665e-05,0.0907563025210084,1.722178436310074,0.012120701352252055,0.21488965326498716,0.09851965288412455,0.333843797856049,0.5676365492598264,14.213884635017866,2.422832877674589,1.6859781140712136,0.22473392535177253,0.03690078485718328,1959
5,2025,2.0,4.0,0.15,60,-7.798371424193665e-05,0.0907563025210084,1.722178436310074,0.012120701352252055,0.21488965326498716,0.09851965288412455,0.333843797856049,0.5676365492598264,14.213884635017866,2.422832877674589,1.6859781140712136,0.22473392535177253,0.03690078485718328,1959
4,2024,1.5,3.0,0.15,30,0.013014665212541871,0.12964128382630585,1.534956502488509,0.006871168505146144,0.14373533323608187,0.10708455762324519,0.5001632386549135,0.39275220372184133,12.046686255305257,3.2680776813689456,1.6696306011798387,0.19531770684183747,0.04035133066595445,3063
4,2024,1.5,3.0,0.15,45,0.013014665212541871,0.12964128382630585,1.534956502488509,0.006871168505146144,0.14373533323608187,0.10708455762324519,0.5001632386549135,0.39275220372184133,12.046686255305257,3.2680776813689456,1.6696306011798387,0.19531770684183747,0.04035133066595445,3063
4,2024,1.5,3.0,0.15,60,0.013014665212541871,0.12964128382630585,1.534956502488509,0.006871168505146144,0.14373533323608187,0.10708455762324519,0.5001632386549135,0.39275220372184133,12.046686255305257,3.2680776813689456,1.6696306011798387,0.19531770684183747,0.04035133066595445,3063
4,2024,2.0,3.0,0.15,30,0.01423799890542041,0.13514789175582126,1.5474389470653664,0.009739825926226985,0.17477073360220335,0.11394058112961149,0.38459027097616716,0.5014691478942214,14.043747959516814,2.603447363324368,1.6680365594306825,0.19538266189990355,0.032585087609910385,3063
4,2024,2.0,3.0,0.15,45,0.01423799890542041,0.13514789175582126,1.5474389470653664,0.009739825926226985,0.17477073360220335,0.11394058112961149,0.38459027097616716,0.5014691478942214,14.043747959516814,2.603447363324368,1.6680365594306825,0.19538266189990355,0.032585087609910385,3063
4,2024,2.0,3.0,0.15,60,0.01423799890542041,0.13514789175582126,1.5474389470653664,0.009739825926226985,0.17477073360220335,0.11394058112961149,0.38459027097616716,0.5014691478942214,14.043747959516814,2.603447363324368,1.6680365594306825,0.19538266189990355,0.032585087609910385,3063
5,2025,1.0,4.0,0.15,30,-0.0006849837949585609,0.0784873949579832,1.8128563012734362,0.007743586127249659,0.1799030860872081,0.08677896886166411,0.5507912200102093,0.3624298111281266,10.846860643185298,3.8908382943201443,1.6674504863783262,0.2175959111209251,0.05425587535954559,1959
5,2025,1.0,4.0,0.15,45,-0.0006849837949585609,0.0784873949579832,1.8128563012734362,0.007743586127249659,0.1799030860872081,0.08677896886166411,0.5507912200102093,0.3624298111281266,10.846860643185298,3.8908382943201443,1.6674504863783262,0.2175959111209251,0.05425587535954559,1959
